route_id,service_id,trip_id,trip_headsign,direction_id,block_id,shape_id
SIM6,YU_A6-Weekday-SDon,YU_A6-Weekday-SDon-042200_SIM10_580,MIDTOWN via 23 ST via MADISON AV,0,38667820,SIM60137
SIM5,YU_A6-Weekday-SDon,YU_A6-Weekday-SDon-045400_SIM10_582,DOWNTOWN FRANKFORT ST via WATER ST,0,38667822,SIM50089
SIM10,YU_A6-Weekday-SDon,YU_A6-Weekday-SDon-032100_SIM10_585,MIDTOWN via 23 ST via 6 AV,0,38667824,SIM100087
SIM10,YU_A6-Weekday-SDon,YU_A6-Weekday-SDon-032600_SIM10_586,MIDTOWN via 23 ST via 6 AV,0,38667825,SIM100087
SIM10,YU_A6-Weekday-SDon,YU_A6-Weekday-SDon-033100_MISC_715,MIDTOWN via 23 ST via 6 AV,0,38667826,SIM100087
SIM10,YU_A6-Weekday-SDon,YU_A6-Weekday-SDon-040000_SIM10_591,MIDTOWN via 23 ST via 6 AV,0,38667830,SIM100087
SIM10,YU_A6-Weekday-SDon,YU_A6-Weekday-SDon-039200_SIM10_590,MIDTOWN via 23 ST via 6 AV,0,38667832,SIM100087
SIM10,YU_A6-Weekday-SDon,YU_A6-Weekday-SDon-042400_SIM10_594,MIDTOWN via 23 ST via 6 AV,0,38667833,SIM100087
SIM10,YU_A6-Weekday-SDon,YU_A6-Weekday-SDon-043200_SIM10_595,MIDTOWN via 23 ST via 6 AV,0,38667834,SIM100087
SIM10,YU_A6-Weekday-SDon,YU_A6-Weekday-SDon-044800_SIM10_597,MIDTOWN via 23 ST via 6 AV,0,38667835,SIM100087
SIM10,YU_A6-Weekday-SDon,YU_A6-Weekday-SDon-049000_MISC_724,MIDTOWN via 23 ST via 6 AV,0,38667911,SIM100087
SIM10,YU_A6-Weekday-SDon,YU_A6-Weekday-SDon-093000_SIM10_582,ELTINGVILLE TRANS CTR via HYLAN via RICH,1,38667842,SIM100095
SIM10,YU_A6-Weekday-SDon,YU_A6-Weekday-SDon-097000_SIM1_561,ELTINGVILLE TRANS CTR via HYLAN via RICH,1,38667844,SIM100095
SIM10,YU_A6-Weekday-SDon,YU_A6-Weekday-SDon-097800_SIM10_585,ELTINGVILLE TRANS CTR via HYLAN via RICH,1,38667845,SIM100095
SIM10,YU_A6-Weekday-SDon,YU_A6-Weekday-SDon-100200_SIM10_586,ELTINGVILLE TRANS CTR via HYLAN via RICH,1,38667846,SIM100095
SIM10,YU_A6-Weekday-SDon,YU_A6-Weekday-SDon-100800_SIM10_587,ELTINGVILLE TRANS CTR via HYLAN via RICH,1,38667847,SIM100095
SIM10,YU_A6-Weekday-SDon,YU_A6-Weekday-SDon-102000_MISC_729,ELTINGVILLE TRANS CTR via HYLAN via RICH,1,38667848,SIM100095
SIM10,YU_A6-Weekday-SDon,YU_A6-Weekday-SDon-108800_SIM10_591,ELTINGVILLE TRANS CTR via HYLAN via RICH,1,38667852,SIM100095
SIM10,YU_A6-Weekday-SDon,YU_A6-Weekday-SDon-104400_SIM10_594,ELTINGVILLE TRANS CTR via HYLAN via RICH,1,38667850,SIM100095
SIM10,YU_A6-Weekday-SDon,YU_A6-Weekday-SDon-105500_SIM10_590,ELTINGVILLE TRANS CTR via HYLAN via RICH,1,38667890,SIM100095
SIM10,YU_A6-Weekday-SDon,YU_A6-Weekday-SDon-107200_SIM10_592,ELTINGVILLE TRANS CTR via HYLAN via RICH,1,38667981,SIM100095
SIM1C,YU_A6-Weekday-SDon,YU_A6-Weekday-SDon-028900_SIM1_547,MIDTOWN via CHURCH ST via 6 AV,0,38668018,SIM1C0104
SIM10,YU_A6-Weekday-SDon,YU_A6-Weekday-SDon-036100_SIM10_587,MIDTOWN via 23 ST via 6 AV,0,38668022,SIM100087
SIM10,YU_A6-Weekday-SDon,YU_A6-Weekday-SDon-041600_SIM10_593,MIDTOWN via 23 ST via 6 AV,0,38668025,SIM100087
