route_id,service_id,trip_id,trip_headsign,direction_id,block_id,shape_id
BX1,KB_A6-Weekday-SDon,KB_A6-Weekday-SDon-091400_BX1_136,LIMITED RIVERDALE 231 ST via CONCOURSE,0,38475340,BX010114
BX1,KB_A6-Weekday-SDon,KB_A6-Weekday-SDon-098900_BX1_123,LIMITED MOTT HAVEN 138 ST via CONCOURSE,1,38475339,BX010107
BX2,KB_A6-Weekday-SDon,KB_A6-Weekday-SDon-108000_BX2_215,KNGSBRIDGE HTS FT INDEP ST via CONCOURSE,0,38475348,BX020127
BX1,KB_A6-Weekday-SDon,KB_A6-Weekday-SDon-034700_BX1_109,MOTT HAVEN 138 ST via CONCOURSE,1,38475321,BX010104
BX2,KB_A6-Weekday-SDon,KB_A6-Weekday-SDon-041200_BX1_109,KNGSBRIDGE HTS FT INDEP ST via CONCOURSE,0,38475321,BX020127
BX2,KB_A6-Weekday-SDon,KB_A6-Weekday-SDon-049400_BX2_203,MOTT HAVEN 138 ST via CONCOURSE,1,38475349,BX020113
BX2,KB_A6-Weekday-SDon,KB_A6-Weekday-SDon-057800_BX1_110,KNGSBRIDGE HTS FT INDEP ST via CONCOURSE,0,38475322,BX020127
BX2,KB_A6-Weekday-SDon,KB_A6-Weekday-SDon-066300_BX1_130,MOTT HAVEN 138 ST via CONCOURSE,1,38475320,BX020113
BX2,KB_A6-Weekday-SDon,KB_A6-Weekday-SDon-075300_BX1_113,KNGSBRIDGE HTS FT INDEP ST via CONCOURSE,0,38475349,BX020127
BX2,KB_A6-Weekday-SDon,KB_A6-Weekday-SDon-083800_BX2_210,MOTT HAVEN 138 ST via CONCOURSE,1,38475362,BX020113
BX2,KB_A6-Weekday-SDon,KB_A6-Weekday-SDon-093400_BX2_210,KNGSBRIDGE HTS FT INDEP ST via CONCOURSE,0,38475362,BX020127
BX2,KB_A6-Weekday-SDon,KB_A6-Weekday-SDon-103300_BX2_210,MOTT HAVEN 138 ST via CONCOURSE,1,38475362,BX020113
BX1,KB_A6-Weekday-SDon,KB_A6-Weekday-SDon-112400_BX1_129,LIMITED RIVERDALE 231 ST via CONCOURSE,0,38475325,BX010114
BX1,KB_A6-Weekday-SDon,KB_A6-Weekday-SDon-120100_BX1_137,MOTT HAVEN 138 ST via CONCOURSE,1,38475325,BX010104
BX1,KB_A6-Weekday-SDon,KB_A6-Weekday-SDon-129600_BX1_137,RIVERDALE 231 ST via CONCOURSE,0,38475325,BX010113
BX1,KB_A6-Weekday-SDon,KB_A6-Weekday-SDon-135800_BX1_140,MOTT HAVEN 138 ST via CONCOURSE,1,38475341,BX010104
BX1,KB_A6-Weekday-SDon,KB_A6-Weekday-SDon-143500_BX1_140,RIVERDALE 231 ST via CONCOURSE,0,38475341,BX010113
BX2,KB_A6-Weekday-SDon,KB_A6-Weekday-SDon-035900_BX1_111,MOTT HAVEN 138 ST via CONCOURSE,1,38475323,BX020113
BX2,KB_A6-Weekday-SDon,KB_A6-Weekday-SDon-041900_BX2_203,KNGSBRIDGE HTS FT INDEP ST via CONCOURSE,0,38475349,BX020127
BX2,KB_A6-Weekday-SDon,KB_A6-Weekday-SDon-050300_BX2_204,MOTT HAVEN 138 ST via CONCOURSE,1,38475350,BX020113
BX2,KB_A6-Weekday-SDon,KB_A6-Weekday-SDon-058800_BX1_111,KNGSBRIDGE HTS FT INDEP ST via CONCOURSE,0,38475323,BX020127
BX2,KB_A6-Weekday-SDon,KB_A6-Weekday-SDon-067200_BX1_110,MOTT HAVEN 138 ST via CONCOURSE,1,38475322,BX020113
BX2,KB_A6-Weekday-SDon,KB_A6-Weekday-SDon-076300_BX1_106,KNGSBRIDGE HTS FT INDEP ST via CONCOURSE,0,38475350,BX020127
BX2,KB_A6-Weekday-SDon,KB_A6-Weekday-SDon-084500_BX1_113,MOTT HAVEN 138 ST via CONCOURSE,1,38475349,BX020113
BX2,KB_A6-Weekday-SDon,KB_A6-Weekday-SDon-094100_BX2_216,KNGSBRIDGE HTS FT INDEP ST via CONCOURSE,0,38475349,BX020127
BX2,KB_A6-Weekday-SDon,KB_A6-Weekday-SDon-104200_BX2_216,MOTT HAVEN 138 ST via CONCOURSE,1,38475349,BX020113
BX2,KB_A6-Weekday-SDon,KB_A6-Weekday-SDon-113200_BX1_126,KNGSBRIDGE HTS FT INDEP ST via CONCOURSE,0,38475313,BX020127
