"GEO_ID","NAME","B19013_001E","B19013_001M",
"Geography","Geographic Area Name","Estimate!!Median household income in the past 12 months (in 2024 inflation-adjusted dollars)","Margin of Error!!Median household income in the past 12 months (in 2024 inflation-adjusted dollars)",
"1400000US36067015800","Census Tract 158; Onondaga County; New York","113750","21135",
"1400000US36067016001","Census Tract 160.01; Onondaga County; New York","93813","17797",
"1400000US36067016002","Census Tract 160.02; Onondaga County; New York","109375","27863",
"1400000US36067016100","Census Tract 161; Onondaga County; New York","109286","11067",
"1400000US36067016200","Census Tract 162; Onondaga County; New York","70489","9673",
"1400000US36067016300","Census Tract 163; Onondaga County; New York","123099","24404",
"1400000US36067016400","Census Tract 164; Onondaga County; New York","88409","31051",
"1400000US36067016501","Census Tract 165.01; Onondaga County; New York","111838","18255",
"1400000US36067016502","Census Tract 165.02; Onondaga County; New York","87500","17826",
"1400000US36067016600","Census Tract 166; Onondaga County; New York","100507","15638",
"1400000US36067016700","Census Tract 167; Onondaga County; New York","113889","42441",
"1400000US36067016801","Census Tract 168.01; Onondaga County; New York","111138","3883",
"1400000US36067016802","Census Tract 168.02; Onondaga County; New York","83950","17282",
"1400000US36067016901","Census Tract 169.01; Onondaga County; New York","108529","13127",
"1400000US36067016902","Census Tract 169.02; Onondaga County; New York","94063","11100",
"1400000US36067940000","Census Tract 9400; Onondaga County; New York","37850","2958",
"1400000US36069050101","Census Tract 501.01; Ontario County; New York","140139","35396",
"1400000US36069050103","Census Tract 501.03; Ontario County; New York","68660","4281",
"1400000US36069050104","Census Tract 501.04; Ontario County; New York","144118","31203",
"1400000US36069050105","Census Tract 501.05; Ontario County; New York","102458","18652",
"1400000US36069050106","Census Tract 501.06; Ontario County; New York","214342","33145",
"1400000US36069050203","Census Tract 502.03; Ontario County; New York","56839","9640",
"1400000US36069050204","Census Tract 502.04; Ontario County; New York","95667","20473",
"1400000US36069050205","Census Tract 502.05; Ontario County; New York","120655","11321",
"1400000US36069050206","Census Tract 502.06; Ontario County; New York","99167","32868",
"1400000US36069050302","Census Tract 503.02; Ontario County; New York","82875","7621",
"1400000US36069050303","Census Tract 503.03; Ontario County; New York","58198","16803",
"1400000US36069050304","Census Tract 503.04; Ontario County; New York","69500","32757",
"1400000US36069050401","Census Tract 504.01; Ontario County; New York","71298","11947",
"1400000US36069050402","Census Tract 504.02; Ontario County; New York","86698","7927",
"1400000US36069050501","Census Tract 505.01; Ontario County; New York","90451","11121",
"1400000US36069050502","Census Tract 505.02; Ontario County; New York","61399","7454",
"1400000US36069050601","Census Tract 506.01; Ontario County; New York","111447","21072",
"1400000US36069050603","Census Tract 506.03; Ontario County; New York","103712","16099",
"1400000US36069050604","Census Tract 506.04; Ontario County; New York","67070","8924",
"1400000US36069050800","Census Tract 508; Ontario County; New York","57444","8420",
"1400000US36069050900","Census Tract 509; Ontario County; New York","81806","48807",
"1400000US36069051001","Census Tract 510.01; Ontario County; New York","73456","19949",
"1400000US36069051101","Census Tract 511.01; Ontario County; New York","65956","8093",
"1400000US36069051102","Census Tract 511.02; Ontario County; New York","61688","22989",
"1400000US36069051200","Census Tract 512; Ontario County; New York","84358","22703",
"1400000US36069051301","Census Tract 513.01; Ontario County; New York","71544","7557",
"1400000US36069051302","Census Tract 513.02; Ontario County; New York","60938","16195",
"1400000US36069051400","Census Tract 514; Ontario County; New York","90658","21034",
"1400000US36069051501","Census Tract 515.01; Ontario County; New York","108792","5481",
"1400000US36069051502","Census Tract 515.02; Ontario County; New York","58309","21157",
"1400000US36069051600","Census Tract 516; Ontario County; New York","88036","23195",
"1400000US36069051700","Census Tract 517; Ontario County; New York","65104","16214",
"1400000US36069051801","Census Tract 518.01; Ontario County; New York","84906","18938",
"1400000US36069051900","Census Tract 519; Ontario County; New York","86375","25526",
"1400000US36069052001","Census Tract 520.01; Ontario County; New York","67740","5766",
"1400000US36069052002","Census Tract 520.02; Ontario County; New York","79194","9035",
"1400000US36069052003","Census Tract 520.03; Ontario County; New York","79104","7600",
"1400000US36069052101","Census Tract 521.01; Ontario County; New York","97148","13825",
"1400000US36069052102","Census Tract 521.02; Ontario County; New York","86000","24544",
"1400000US36069052200","Census Tract 522; Ontario County; New York","69702","7166",
"1400000US36071000100","Census Tract 1; Orange County; New York","66031","55956",
"1400000US36071000200","Census Tract 2; Orange County; New York","94792","23032",
"1400000US36071000301","Census Tract 3.01; Orange County; New York","99437","23656",
"1400000US36071000302","Census Tract 3.02; Orange County; New York","72019","22930",
"1400000US36071000400","Census Tract 4; Orange County; New York","32405","31798",
"1400000US36071000501","Census Tract 5.01; Orange County; New York","35676","22668",
"1400000US36071000502","Census Tract 5.02; Orange County; New York","82934","40712",
"1400000US36071000600","Census Tract 6; Orange County; New York","46027","21733",
"1400000US36071001100","Census Tract 11; Orange County; New York","68550","16237",
"1400000US36071001200","Census Tract 12; Orange County; New York","74022","23179",
"1400000US36071001300","Census Tract 13; Orange County; New York","110048","30899",
"1400000US36071001500","Census Tract 15; Orange County; New York","84651","15577",
"1400000US36071001601","Census Tract 16.01; Orange County; New York","75845","12663",
"1400000US36071001602","Census Tract 16.02; Orange County; New York","87011","15345",
"1400000US36071002100","Census Tract 21; Orange County; New York","59803","36195",
"1400000US36071002200","Census Tract 22; Orange County; New York","35309","3425",
"1400000US36071002300","Census Tract 23; Orange County; New York","94808","26653",
"1400000US36071010101","Census Tract 101.01; Orange County; New York","106083","20871",
"1400000US36071010102","Census Tract 101.02; Orange County; New York","122932","10354",
"1400000US36071010200","Census Tract 102; Orange County; New York","122396","26867",
"1400000US36071010300","Census Tract 103; Orange County; New York","108325","23780",
"1400000US36071010400","Census Tract 104; Orange County; New York","94685","16074",
"1400000US36071010501","Census Tract 105.01; Orange County; New York","86739","34381",
"1400000US36071010502","Census Tract 105.02; Orange County; New York","124756","22262",
"1400000US36071010601","Census Tract 106.01; Orange County; New York","134457","39121",
"1400000US36071010602","Census Tract 106.02; Orange County; New York","86435","31682",
"1400000US36071010701","Census Tract 107.01; Orange County; New York","131397","10788",
"1400000US36071010702","Census Tract 107.02; Orange County; New York","77946","27570",
"1400000US36071010801","Census Tract 108.01; Orange County; New York","88365","16851",
"1400000US36071010802","Census Tract 108.02; Orange County; New York","94375","16097",
"1400000US36071010901","Census Tract 109.01; Orange County; New York","112188","22918",
"1400000US36071010902","Census Tract 109.02; Orange County; New York","142480","47213",
"1400000US36071011000","Census Tract 110; Orange County; New York","108231","4695",
"1400000US36071011101","Census Tract 111.01; Orange County; New York","94688","18701",
"1400000US36071011102","Census Tract 111.02; Orange County; New York","96346","4962",
"1400000US36071011200","Census Tract 112; Orange County; New York","95404","6424",
"1400000US36071011301","Census Tract 113.01; Orange County; New York","58095","18241",
"1400000US36071011302","Census Tract 113.02; Orange County; New York","103108","34197",
"1400000US36071011400","Census Tract 114; Orange County; New York","117794","23083",
"1400000US36071011500","Census Tract 115; Orange County; New York","91475","16448",
"1400000US36071011601","Census Tract 116.01; Orange County; New York","69404","7072",
"1400000US36071011602","Census Tract 116.02; Orange County; New York","78966","14921",
"1400000US36071011701","Census Tract 117.01; Orange County; New York","122521","27548",
"1400000US36071011702","Census Tract 117.02; Orange County; New York","127690","15417",
"1400000US36071011801","Census Tract 118.01; Orange County; New York","144698","22949",
"1400000US36071011802","Census Tract 118.02; Orange County; New York","132596","22584",
"1400000US36071011900","Census Tract 119; Orange County; New York","157563","24130",
"1400000US36071012100","Census Tract 121; Orange County; New York","92667","17789",
"1400000US36071012200","Census Tract 122; Orange County; New York","118042","25980",
"1400000US36071012300","Census Tract 123; Orange County; New York","124375","34208",
"1400000US36071012601","Census Tract 126.01; Orange County; New York","93365","33086",
"1400000US36071012602","Census Tract 126.02; Orange County; New York","70688","5263",
"1400000US36071012700","Census Tract 127; Orange County; New York","80815","12359",
"1400000US36071012800","Census Tract 128; Orange County; New York","88302","23778",
"1400000US36071012900","Census Tract 129; Orange County; New York","121786","11453",
"1400000US36071013000","Census Tract 130; Orange County; New York","99146","18516",
"1400000US36071013100","Census Tract 131; Orange County; New York","121023","23814",
"1400000US36071013201","Census Tract 132.01; Orange County; New York","111434","15790",
"1400000US36071013202","Census Tract 132.02; Orange County; New York","103857","23848",
"1400000US36071013301","Census Tract 133.01; Orange County; New York","76080","38995",
"1400000US36071013302","Census Tract 133.02; Orange County; New York","109000","46485",
"1400000US36071013400","Census Tract 134; Orange County; New York","64492","19550",
"1400000US36071013500","Census Tract 135; Orange County; New York","120686","55947",
"1400000US36071013600","Census Tract 136; Orange County; New York","135333","13122",
"1400000US36071013700","Census Tract 137; Orange County; New York","103438","31411",
"1400000US36071013800","Census Tract 138; Orange County; New York","104146","18798",
"1400000US36071013900","Census Tract 139; Orange County; New York","121979","32287",
"1400000US36071014101","Census Tract 141.01; Orange County; New York","98193","11958",
"1400000US36071014102","Census Tract 141.02; Orange County; New York","106771","21107",
"1400000US36071014201","Census Tract 142.01; Orange County; New York","126250","35960",
"1400000US36071014202","Census Tract 142.02; Orange County; New York","158125","48894",
"1400000US36071014301","Census Tract 143.01; Orange County; New York","101840","20682",
"1400000US36071014302","Census Tract 143.02; Orange County; New York","155862","10562",
"1400000US36071014400","Census Tract 144; Orange County; New York","129318","10696",
"1400000US36071014501","Census Tract 145.01; Orange County; New York","134750","22700",
"1400000US36071014502","Census Tract 145.02; Orange County; New York","161000","68087",
"1400000US36071014601","Census Tract 146.01; Orange County; New York","106640","5511",
"1400000US36071014602","Census Tract 146.02; Orange County; New York","106223","28271",
"1400000US36071014700","Census Tract 147; Orange County; New York","126840","30340",
"1400000US36071014801","Census Tract 148.01; Orange County; New York","97813","39778",
"1400000US36071014802","Census Tract 148.02; Orange County; New York","99050","31818",
"1400000US36071014900","Census Tract 149; Orange County; New York","129598","26316",
"1400000US36071015003","Census Tract 150.03; Orange County; New York","68803","16406",
"1400000US36071015005","Census Tract 150.05; Orange County; New York","49267","18400",
"1400000US36071015007","Census Tract 150.07; Orange County; New York","45993","18150",
"1400000US36071015008","Census Tract 150.08; Orange County; New York","29276","4212",
"1400000US36071015009","Census Tract 150.09; Orange County; New York","66884","16710",
"1400000US36071015010","Census Tract 150.10; Orange County; New York","36366","18418",
"1400000US36071015100","Census Tract 151; Orange County; New York","54830","41536",
"1400000US36071015201","Census Tract 152.01; Orange County; New York","147188","56778",
"1400000US36071015202","Census Tract 152.02; Orange County; New York","123987","39643",
"1400000US36071015203","Census Tract 152.03; Orange County; New York","129844","42741",
"1400000US36073040200","Census Tract 402; Orleans County; New York","69205","22966",
"1400000US36073040300","Census Tract 403; Orleans County; New York","78452","16456",
"1400000US36073040400","Census Tract 404; Orleans County; New York","70183","15327",
"1400000US36073040500","Census Tract 405; Orleans County; New York","53167","16778",
"1400000US36073040601","Census Tract 406.01; Orleans County; New York","78654","12378",
"1400000US36073040602","Census Tract 406.02; Orleans County; New York","-","**",
"1400000US36073040603","Census Tract 406.03; Orleans County; New York","77254","9415",
"1400000US36073040701","Census Tract 407.01; Orleans County; New York","56250","37730",
"1400000US36073040702","Census Tract 407.02; Orleans County; New York","39888","12221",
"1400000US36073040801","Census Tract 408.01; Orleans County; New York","57604","27916",
"1400000US36073040802","Census Tract 408.02; Orleans County; New York","65077","5484",
"1400000US36073401200","Census Tract 4012; Orleans County; New York","82083","12504",
"1400000US36073401300","Census Tract 4013; Orleans County; New York","89297","12673",
"1400000US36073990000","Census Tract 9900; Orleans County; New York","-","**",
"1400000US36075020101","Census Tract 201.01; Oswego County; New York","67333","8001",
"1400000US36075020102","Census Tract 201.02; Oswego County; New York","70833","22617",
"1400000US36075020201","Census Tract 202.01; Oswego County; New York","59646","24353",
"1400000US36075020202","Census Tract 202.02; Oswego County; New York","67208","6474",
"1400000US36075020301","Census Tract 203.01; Oswego County; New York","50481","20981",
"1400000US36075020303","Census Tract 203.03; Oswego County; New York","107258","10321",
"1400000US36075020304","Census Tract 203.04; Oswego County; New York","62628","31309",
"1400000US36075020400","Census Tract 204; Oswego County; New York","59081","12631",
"1400000US36075020501","Census Tract 205.01; Oswego County; New York","60357","5198",
"1400000US36075020502","Census Tract 205.02; Oswego County; New York","68008","12164",
"1400000US36075020503","Census Tract 205.03; Oswego County; New York","65469","17041",
"1400000US36075020600","Census Tract 206; Oswego County; New York","69792","15269",
"1400000US36075020703","Census Tract 207.03; Oswego County; New York","91168","12766",
"1400000US36075020704","Census Tract 207.04; Oswego County; New York","101847","12100",
"1400000US36075020705","Census Tract 207.05; Oswego County; New York","81667","8248",
"1400000US36075020706","Census Tract 207.06; Oswego County; New York","67500","22655",
"1400000US36075020707","Census Tract 207.07; Oswego County; New York","67181","9511",
"1400000US36075020800","Census Tract 208; Oswego County; New York","71548","13364",
"1400000US36075020901","Census Tract 209.01; Oswego County; New York","59327","16510",
"1400000US36075020903","Census Tract 209.03; Oswego County; New York","73286","26664",
"1400000US36075020904","Census Tract 209.04; Oswego County; New York","80333","11014",
"1400000US36075020905","Census Tract 209.05; Oswego County; New York","95375","42291",
"1400000US36075021001","Census Tract 210.01; Oswego County; New York","68424","15585",
"1400000US36075021002","Census Tract 210.02; Oswego County; New York","77000","16700",
"1400000US36075021003","Census Tract 210.03; Oswego County; New York","86667","38314",
"1400000US36075021101","Census Tract 211.01; Oswego County; New York","46135","9174",
"1400000US36075021102","Census Tract 211.02; Oswego County; New York","42500","11645",
"1400000US36075021103","Census Tract 211.03; Oswego County; New York","62967","2936",
"1400000US36075021104","Census Tract 211.04; Oswego County; New York","51158","7342",
"1400000US36075021201","Census Tract 212.01; Oswego County; New York","56111","3039",
"1400000US36075021202","Census Tract 212.02; Oswego County; New York","100363","35176",
"1400000US36075021203","Census Tract 212.03; Oswego County; New York","79657","9661",
"1400000US36075021300","Census Tract 213; Oswego County; New York","74148","18709",
"1400000US36075021401","Census Tract 214.01; Oswego County; New York","78083","14171",
"1400000US36075021402","Census Tract 214.02; Oswego County; New York","100682","12768",
"1400000US36075021501","Census Tract 215.01; Oswego County; New York","91324","9384",
"1400000US36075021503","Census Tract 215.03; Oswego County; New York","111985","26485",
"1400000US36075021504","Census Tract 215.04; Oswego County; New York","66000","39979",
"1400000US36075021505","Census Tract 215.05; Oswego County; New York","73750","26698",
"1400000US36075021601","Census Tract 216.01; Oswego County; New York","49797","14662",
"1400000US36075021602","Census Tract 216.02; Oswego County; New York","53345","5885",
"1400000US36075021603","Census Tract 216.03; Oswego County; New York","73313","10024",
"1400000US36075021604","Census Tract 216.04; Oswego County; New York","43276","6159",
"1400000US36075021605","Census Tract 216.05; Oswego County; New York","46939","9873",
"1400000US36075990000","Census Tract 9900; Oswego County; New York","-","**",
"1400000US36077590101","Census Tract 5901.01; Otsego County; New York","74896","16330",
"1400000US36077590102","Census Tract 5901.02; Otsego County; New York","118333","25015",
"1400000US36077590201","Census Tract 5902.01; Otsego County; New York","81196","5547",
"1400000US36077590202","Census Tract 5902.02; Otsego County; New York","72891","15701",
"1400000US36077590301","Census Tract 5903.01; Otsego County; New York","59833","14207",
"1400000US36077590302","Census Tract 5903.02; Otsego County; New York","71000","9314",
"1400000US36077590401","Census Tract 5904.01; Otsego County; New York","67639","12237",
"1400000US36077590402","Census Tract 5904.02; Otsego County; New York","72733","9569",
"1400000US36077590500","Census Tract 5905; Otsego County; New York","73333","12708",
"1400000US36077590600","Census Tract 5906; Otsego County; New York","69659","12486",
"1400000US36077590701","Census Tract 5907.01; Otsego County; New York","63036","23070",
"1400000US36077590702","Census Tract 5907.02; Otsego County; New York","69886","22798",
"1400000US36077590800","Census Tract 5908; Otsego County; New York","79074","10481",
"1400000US36077590900","Census Tract 5909; Otsego County; New York","79659","40645",
"1400000US36077591000","Census Tract 5910; Otsego County; New York","53750","13888",
"1400000US36077591100","Census Tract 5911; Otsego County; New York","56324","8598",
"1400000US36077591401","Census Tract 5914.01; Otsego County; New York","77553","15272",
"1400000US36077591402","Census Tract 5914.02; Otsego County; New York","72404","8493",
"1400000US36077591500","Census Tract 5915; Otsego County; New York","79318","8836",
"1400000US36077591601","Census Tract 5916.01; Otsego County; New York","65882","6479",
"1400000US36077591602","Census Tract 5916.02; Otsego County; New York","51250","8811",
"1400000US36077591700","Census Tract 5917; Otsego County; New York","100875","41049",
"1400000US36079010100","Census Tract 101; Putnam County; New York","107625","17364",
"1400000US36079010201","Census Tract 102.01; Putnam County; New York","101339","42215",
"1400000US36079010202","Census Tract 102.02; Putnam County; New York","91458","31168",
"1400000US36079010300","Census Tract 103; Putnam County; New York","132132","17379",
"1400000US36079010400","Census Tract 104; Putnam County; New York","80881","17545",
"1400000US36079010500","Census Tract 105; Putnam County; New York","140962","13045",
"1400000US36079010600","Census Tract 106; Putnam County; New York","156840","41929",
"1400000US36079010700","Census Tract 107; Putnam County; New York","120536","27335",
"1400000US36079010800","Census Tract 108; Putnam County; New York","127289","27614",
"1400000US36079010901","Census Tract 109.01; Putnam County; New York","147331","33527",
"1400000US36079010902","Census Tract 109.02; Putnam County; New York","119028","37359",
"1400000US36079011000","Census Tract 110; Putnam County; New York","156250","31328",
"1400000US36079011100","Census Tract 111; Putnam County; New York","136676","30653",
"1400000US36079011201","Census Tract 112.01; Putnam County; New York","151619","14263",
"1400000US36079011202","Census Tract 112.02; Putnam County; New York","140213","19132",
"1400000US36079011300","Census Tract 113; Putnam County; New York","117193","27613",
"1400000US36079011400","Census Tract 114; Putnam County; New York","111149","35494",
"1400000US36079011501","Census Tract 115.01; Putnam County; New York","109159","16316",
"1400000US36079011502","Census Tract 115.02; Putnam County; New York","144107","22942",
"1400000US36079011600","Census Tract 116; Putnam County; New York","139208","28642",
"1400000US36079011700","Census Tract 117; Putnam County; New York","139539","33964",
"1400000US36079011801","Census Tract 118.01; Putnam County; New York","67599","21565",
"1400000US36079011802","Census Tract 118.02; Putnam County; New York","109792","20486",
"1400000US36079011900","Census Tract 119; Putnam County; New York","121837","17315",
"1400000US36081000101","Census Tract 1.01; Queens County; New York","134304","45183",
"1400000US36081000102","Census Tract 1.02; Queens County; New York","213135","12911",
"1400000US36081000103","Census Tract 1.03; Queens County; New York","-","**",
"1400000US36081000104","Census Tract 1.04; Queens County; New York","-","**",
"1400000US36081000200","Census Tract 2; Queens County; New York","84643","37121",
"1400000US36081000400","Census Tract 4; Queens County; New York","74107","20691",
"1400000US36081000600","Census Tract 6; Queens County; New York","101042","37021",
"1400000US36081000701","Census Tract 7.01; Queens County; New York","136875","26703",
"1400000US36081000702","Census Tract 7.02; Queens County; New York","132368","25075",
"1400000US36081000800","Census Tract 8; Queens County; New York","111856","17378",
"1400000US36081001000","Census Tract 10; Queens County; New York","85625","20015",
"1400000US36081001200","Census Tract 12; Queens County; New York","86524","12222",
"1400000US36081001400","Census Tract 14; Queens County; New York","80456","36147",
"1400000US36081001600","Census Tract 16; Queens County; New York","77500","10429",
"1400000US36081001800","Census Tract 18; Queens County; New York","118694","57160",
"1400000US36081001901","Census Tract 19.01; Queens County; New York","232109","74711",
"1400000US36081001902","Census Tract 19.02; Queens County; New York","171458","69980",
"1400000US36081001903","Census Tract 19.03; Queens County; New York","172986","35621",
"1400000US36081002000","Census Tract 20; Queens County; New York","138750","32703",
"1400000US36081002200","Census Tract 22; Queens County; New York","71667","17925",
"1400000US36081002400","Census Tract 24; Queens County; New York","88421","25329",
"1400000US36081002500","Census Tract 25; Queens County; New York","26044","7176",
"1400000US36081002600","Census Tract 26; Queens County; New York","135267","12970",
"1400000US36081002800","Census Tract 28; Queens County; New York","89545","10099",
"1400000US36081003000","Census Tract 30; Queens County; New York","120417","51280",
"1400000US36081003100","Census Tract 31; Queens County; New York","121908","33196",
"1400000US36081003200","Census Tract 32; Queens County; New York","130160","25100",
"1400000US36081003301","Census Tract 33.01; Queens County; New York","152056","30616",
"1400000US36081003302","Census Tract 33.02; Queens County; New York","80385","45539",
"1400000US36081003400","Census Tract 34; Queens County; New York","74922","23057",
"1400000US36081003600","Census Tract 36; Queens County; New York","64459","40626",
"1400000US36081003700","Census Tract 37; Queens County; New York","-","**",
"1400000US36081003800","Census Tract 38; Queens County; New York","86146","20802",
"1400000US36081003900","Census Tract 39; Queens County; New York","59988","15352",
"1400000US36081004001","Census Tract 40.01; Queens County; New York","92500","19441",
"1400000US36081004002","Census Tract 40.02; Queens County; New York","49379","2649",
"1400000US36081004200","Census Tract 42; Queens County; New York","67270","41110",
"1400000US36081004300","Census Tract 43; Queens County; New York","26814","10282",
"1400000US36081004401","Census Tract 44.01; Queens County; New York","61920","30686",
"1400000US36081004500","Census Tract 45; Queens County; New York","97462","18527",
"1400000US36081004700","Census Tract 47; Queens County; New York","56333","18716",
"1400000US36081005000","Census Tract 50; Queens County; New York","-","**",
"1400000US36081005100","Census Tract 51; Queens County; New York","90104","10417",
"1400000US36081005200","Census Tract 52; Queens County; New York","76300","14194",
"1400000US36081005300","Census Tract 53; Queens County; New York","113816","41118",
"1400000US36081005400","Census Tract 54; Queens County; New York","78633","7920",
"1400000US36081005500","Census Tract 55; Queens County; New York","81310","28859",
"1400000US36081005700","Census Tract 57; Queens County; New York","94142","14241",
"1400000US36081005800","Census Tract 58; Queens County; New York","91875","22985",
"1400000US36081005900","Census Tract 59; Queens County; New York","76813","20047",
"1400000US36081006100","Census Tract 61; Queens County; New York","106413","14373",
"1400000US36081006201","Census Tract 62.01; Queens County; New York","61954","16704",
"1400000US36081006202","Census Tract 62.02; Queens County; New York","91902","17216",
"1400000US36081006300","Census Tract 63; Queens County; New York","137746","19564",
"1400000US36081006501","Census Tract 65.01; Queens County; New York","94628","20314",
"1400000US36081006502","Census Tract 65.02; Queens County; New York","80539","12427",
"1400000US36081006900","Census Tract 69; Queens County; New York","121526","20779",
"1400000US36081007100","Census Tract 71; Queens County; New York","89562","25637",
"1400000US36081007300","Census Tract 73; Queens County; New York","101691","17510",
"1400000US36081007500","Census Tract 75; Queens County; New York","79634","20801",
"1400000US36081007700","Census Tract 77; Queens County; New York","139267","33772",
"1400000US36081007900","Census Tract 79; Queens County; New York","111875","48712",
"1400000US36081008100","Census Tract 81; Queens County; New York","122798","24974",
"1400000US36081008300","Census Tract 83; Queens County; New York","94803","34961",
"1400000US36081008500","Census Tract 85; Queens County; New York","82708","51325",
"1400000US36081008600","Census Tract 86; Queens County; New York","89667","15640",
"1400000US36081008700","Census Tract 87; Queens County; New York","-","**",
"1400000US36081008800","Census Tract 88; Queens County; New York","127313","23742",
"1400000US36081009100","Census Tract 91; Queens County; New York","99070","14813",
"1400000US36081009400","Census Tract 94; Queens County; New York","73636","15536",
"1400000US36081009500","Census Tract 95; Queens County; New York","127946","44253",
"1400000US36081009600","Census Tract 96; Queens County; New York","124423","47799",
"1400000US36081009700","Census Tract 97; Queens County; New York","121088","25935",
"1400000US36081009800","Census Tract 98; Queens County; New York","84458","19223",
"1400000US36081009900","Census Tract 99; Queens County; New York","-","**",
"1400000US36081010000","Census Tract 100; Queens County; New York","114327","35955",
"1400000US36081010100","Census Tract 101; Queens County; New York","147308","34925",
"1400000US36081010200","Census Tract 102; Queens County; New York","107270","23592",
"1400000US36081010300","Census Tract 103; Queens County; New York","84821","21927",
"1400000US36081010400","Census Tract 104; Queens County; New York","95781","28308",
"1400000US36081010500","Census Tract 105; Queens County; New York","65233","16115",
"1400000US36081010600","Census Tract 106; Queens County; New York","121250","21869",
"1400000US36081010701","Census Tract 107.01; Queens County; New York","-","**",
"1400000US36081010800","Census Tract 108; Queens County; New York","108299","29013",
"1400000US36081011000","Census Tract 110; Queens County; New York","77031","19935",
"1400000US36081011100","Census Tract 111; Queens County; New York","111125","33771",
"1400000US36081011200","Census Tract 112; Queens County; New York","69030","16290",
"1400000US36081011300","Census Tract 113; Queens County; New York","87393","9287",
"1400000US36081011400","Census Tract 114; Queens County; New York","121442","42086",
"1400000US36081011500","Census Tract 115; Queens County; New York","113370","29698",
"1400000US36081011600","Census Tract 116; Queens County; New York","71576","53323",
"1400000US36081011700","Census Tract 117; Queens County; New York","125550","23344",
"1400000US36081011800","Census Tract 118; Queens County; New York","86754","13576",
"1400000US36081011900","Census Tract 119; Queens County; New York","84886","11011",
"1400000US36081012000","Census Tract 120; Queens County; New York","82500","22748",
"1400000US36081012100","Census Tract 121; Queens County; New York","108125","22087",
"1400000US36081012200","Census Tract 122; Queens County; New York","118015","32491",
"1400000US36081012301","Census Tract 123.01; Queens County; New York","106328","28256",
"1400000US36081012400","Census Tract 124; Queens County; New York","71435","39415",
"1400000US36081012500","Census Tract 125; Queens County; New York","93309","24617",
"1400000US36081012601","Census Tract 126.01; Queens County; New York","82450","55698",
"1400000US36081012602","Census Tract 126.02; Queens County; New York","79531","14583",
"1400000US36081012800","Census Tract 128; Queens County; New York","103750","22054",
"1400000US36081013000","Census Tract 130; Queens County; New York","82708","55360",
"1400000US36081013200","Census Tract 132; Queens County; New York","84452","7670",
"1400000US36081013400","Census Tract 134; Queens County; New York","77073","31309",
"1400000US36081013500","Census Tract 135; Queens County; New York","103250","14959",
"1400000US36081013600","Census Tract 136; Queens County; New York","86601","10412",
"1400000US36081013700","Census Tract 137; Queens County; New York","108056","26304",
"1400000US36081013800","Census Tract 138; Queens County; New York","76938","6182",
"1400000US36081014000","Census Tract 140; Queens County; New York","117631","20156",
"1400000US36081014100","Census Tract 141; Queens County; New York","100568","31812",
"1400000US36081014201","Census Tract 142.01; Queens County; New York","70813","42087",
"1400000US36081014202","Census Tract 142.02; Queens County; New York","88750","36876",
"1400000US36081014300","Census Tract 143; Queens County; New York","95446","24608",
"1400000US36081014400","Census Tract 144; Queens County; New York","80101","58272",
"1400000US36081014500","Census Tract 145; Queens County; New York","88462","34430",
"1400000US36081014700","Census Tract 147; Queens County; New York","94180","23201",
"1400000US36081014800","Census Tract 148; Queens County; New York","-","**",
"1400000US36081014900","Census Tract 149; Queens County; New York","66000","14930",
"1400000US36081015000","Census Tract 150; Queens County; New York","91116","22431",
"1400000US36081015100","Census Tract 151; Queens County; New York","68932","10976",
"1400000US36081015200","Census Tract 152; Queens County; New York","82093","28385",
"1400000US36081015300","Census Tract 153; Queens County; New York","88636","22927",
"1400000US36081015400","Census Tract 154; Queens County; New York","69414","21470",
"1400000US36081015500","Census Tract 155; Queens County; New York","94375","14122",
"1400000US36081015600","Census Tract 156; Queens County; New York","79063","29748",
"1400000US36081015700","Census Tract 157; Queens County; New York","75982","15113",
"1400000US36081015801","Census Tract 158.01; Queens County; New York","98387","6564",
"1400000US36081015802","Census Tract 158.02; Queens County; New York","105149","36282",
"1400000US36081015900","Census Tract 159; Queens County; New York","71615","18804",
"1400000US36081016100","Census Tract 161; Queens County; New York","92042","16479",
"1400000US36081016300","Census Tract 163; Queens County; New York","35237","9139",
"1400000US36081016400","Census Tract 164; Queens County; New York","80568","44179",
"1400000US36081016600","Census Tract 166; Queens County; New York","78108","17300",
"1400000US36081016800","Census Tract 168; Queens County; New York","108173","33051",
"1400000US36081016900","Census Tract 169; Queens County; New York","89679","27428",
"1400000US36081017000","Census Tract 170; Queens County; New York","108229","28103",
"1400000US36081017101","Census Tract 171.01; Queens County; New York","-","**",
"1400000US36081017102","Census Tract 171.02; Queens County; New York","184083","64693",
"1400000US36081017200","Census Tract 172; Queens County; New York","74760","27079",
"1400000US36081017400","Census Tract 174; Queens County; New York","121759","41485",
"1400000US36081017600","Census Tract 176; Queens County; New York","83906","38486",
"1400000US36081017800","Census Tract 178; Queens County; New York","90096","39230",
"1400000US36081017901","Census Tract 179.01; Queens County; New York","81319","12450",
"1400000US36081017902","Census Tract 179.02; Queens County; New York","-","**",
"1400000US36081018000","Census Tract 180; Queens County; New York","80147","31324",
"1400000US36081018101","Census Tract 181.01; Queens County; New York","78864","26945",
"1400000US36081018102","Census Tract 181.02; Queens County; New York","83750","13212",
"1400000US36081018200","Census Tract 182; Queens County; New York","93043","28548",
